id,fixtime,latitude,longitude,altitude,speed,course,accuracy
"581815",2020/09/29 06:48:56,54.89536,11.8000933,8,7.559398,79,0
"581816",2020/09/29 06:48:57,54.8953716,11.80016,8,7.559398,78,0
"581817",2020/09/29 06:48:58,54.8953766,11.8002183,8,7.019441,84,0
"581818",2020/09/29 06:48:59,54.89538,11.8002733,8,6.479484,94,0
"581819",2020/09/29 06:49:00,54.8953783,11.800325,8,5.939527,105,0
"581820",2020/09/29 06:49:01,54.89537,11.80037,9,5.939527,122,0
"581821",2020/09/29 06:49:02,54.8953516,11.8004083,9,5.939527,139,0
"581822",2020/09/29 06:49:03,54.895325,11.8004383,9,5.939527,153,0
"581823",2020/09/29 06:49:04,54.8952966,11.8004583,9,5.939527,166,0
"581824",2020/09/29 06:49:05,54.8952666,11.8004616,9,5.939527,180,0
"581825",2020/09/29 06:49:06,54.89524,11.8004516,9,4.859613,201,0
"581826",2020/09/29 06:49:07,54.8952216,11.8004233,9,4.859613,231,0
"581827",2020/09/29 06:49:08,54.8952133,11.8003883,9,4.859613,254,0
"581828",2020/09/29 06:49:09,54.89521,11.800355,9,2.699785,263,0
"581829",2020/09/29 06:49:10,54.8952083,11.8003383,9,0,263,0
"581830",2020/09/29 06:49:11,54.8952066,11.8003383,9,0,263,0
"581831",2020/09/29 06:49:12,54.8952083,11.80034,9,0,263,0
"581832",2020/09/29 06:49:13,54.8952083,11.80034,9,0,263,0
"581833",2020/09/29 06:49:14,54.8952083,11.80034,9,0,263,0
"581834",2020/09/29 06:49:15,54.8952083,11.80034,9,0,263,0
"581835",2020/09/29 06:49:16,54.8952083,11.80034,9,0,263,0
"581836",2020/09/29 06:49:17,54.8952083,11.80034,9,0,263,0
"581837",2020/09/29 06:49:18,54.8952083,11.80034,9,0,263,0
"581838",2020/09/29 06:49:19,54.8952083,11.80034,9,0,263,0
"581839",2020/09/29 06:49:20,54.8952083,11.80034,9,0,263,0
"581840",2020/09/29 06:49:21,54.8952083,11.80034,9,0,263,0
"581841",2020/09/29 06:49:22,54.8952083,11.80034,9,0,263,0
"581842",2020/09/29 06:49:23,54.8952083,11.80034,9,0,263,0
"581843",2020/09/29 06:49:24,54.8952083,11.80034,9,0,263,0
"581844",2020/09/29 06:49:25,54.8952083,11.80034,9,0,263,0
"581845",2020/09/29 06:49:26,54.8952083,11.80034,9,0,263,0
"581846",2020/09/29 06:49:27,54.8952083,11.80034,9,0,263,0
"581848",2020/09/29 06:49:28,54.8952083,11.80034,9,0,263,0
"581849",2020/09/29 06:49:29,54.8952083,11.80034,9,0,263,0
"581850",2020/09/29 06:49:30,54.8952083,11.80034,9,0,263,0
"581851",2020/09/29 06:49:31,54.8952083,11.80034,9,0,263,0
"581852",2020/09/29 06:49:32,54.8952083,11.80034,9,0,263,0
"581853",2020/09/29 06:49:33,54.8952083,11.80034,9,0,263,0
"581854",2020/09/29 06:49:34,54.8952083,11.80034,9,0,263,0
"581855",2020/09/29 06:49:35,54.8952083,11.80034,9,0,263,0
"581856",2020/09/29 06:49:36,54.8952083,11.80034,9,0,263,0
"581857",2020/09/29 06:49:37,54.8952083,11.80034,9,0,263,0
"581858",2020/09/29 06:49:38,54.8952083,11.80034,9,0,263,0
"581859",2020/09/29 06:49:39,54.8952083,11.80034,9,0,263,0
"581860",2020/09/29 06:49:40,54.8952083,11.80034,9,0,263,0
"581861",2020/09/29 06:49:41,54.8952083,11.80034,9,0,263,0
"581862",2020/09/29 06:49:42,54.8952083,11.80034,9,0,263,0
"581863",2020/09/29 06:49:43,54.8952083,11.80034,9,0,263,0
"581864",2020/09/29 06:49:44,54.8952083,11.80034,9,0,263,0
"581865",2020/09/29 06:49:45,54.8952083,11.80034,9,0,263,0
"581866",2020/09/29 06:49:46,54.8952083,11.80034,9,0,263,0
"581867",2020/09/29 06:49:47,54.8952083,11.80034,9,0,263,0
"581868",2020/09/29 06:49:48,54.8952083,11.80034,9,0,263,0
"581869",2020/09/29 06:49:49,54.8952083,11.80034,9,0,263,0
"581870",2020/09/29 06:49:50,54.8952083,11.80034,9,0,263,0
"581871",2020/09/29 06:49:51,54.8952083,11.80034,9,0,263,0
"581872",2020/09/29 06:49:52,54.8952083,11.80034,9,0,263,0
"581873",2020/09/29 06:49:53,54.8952083,11.80034,9,0,263,0
"581874",2020/09/29 06:49:54,54.8952083,11.80034,9,0,263,0
"581875",2020/09/29 06:49:55,54.8952083,11.80034,9,0,263,0
"581876",2020/09/29 06:49:56,54.8952083,11.80034,9,0,263,0
"581877",2020/09/29 06:49:57,54.8952083,11.80034,9,0,263,0
"581878",2020/09/29 06:49:58,54.8952083,11.80034,9,0,263,0
"581879",2020/09/29 06:49:59,54.8952083,11.80034,9,0,263,0
"581880",2020/09/29 06:50:00,54.8952083,11.80034,9,0,263,0
"581881",2020/09/29 06:50:01,54.8952,11.8001716,9,0,225,0
"581882",2020/09/29 06:50:02,54.8951949,11.8001666,9,0,225,0
"581883",2020/09/29 06:50:03,54.8951883,11.800165,9,0,137,0
"581884",2020/09/29 06:50:04,54.8951816,11.8001616,9,0,149,0
"581885",2020/09/29 06:50:05,54.8951816,11.8001616,9,0,149,0
"581886",2020/09/29 06:50:06,54.8951816,11.8001616,9,0,149,0
"581887",2020/09/29 06:50:07,54.8951816,11.8001616,9,0,149,0
"581888",2020/09/29 06:50:08,54.8951816,11.8001616,9,0,149,0
"581889",2020/09/29 06:50:09,54.8951816,11.8001616,9,0,149,0
"581890",2020/09/29 06:50:10,54.8951816,11.8001616,9,0,149,0
"581891",2020/09/29 06:50:11,54.8951816,11.8001616,9,0,149,0
"581892",2020/09/29 06:50:12,54.8951816,11.8001616,9,0,149,0
"581893",2020/09/29 06:50:13,54.8951816,11.8001616,9,0,149,0
"581894",2020/09/29 06:50:14,54.8951816,11.8001616,9,0,149,0
"581895",2020/09/29 06:50:15,54.8951816,11.8001616,9,0,149,0
"581896",2020/09/29 06:50:16,54.8951816,11.8001616,9,0,149,0
"581897",2020/09/29 06:50:17,54.8951816,11.8001616,9,0,149,0
"581898",2020/09/29 06:50:18,54.8951816,11.8001616,9,0,149,0
"581899",2020/09/29 06:50:19,54.8951816,11.8001616,9,0,149,0
"581900",2020/09/29 06:50:20,54.8951816,11.8001616,9,0,149,0
"581901",2020/09/29 06:50:21,54.8951816,11.8001616,9,0,149,0
"581902",2020/09/29 06:50:22,54.8951816,11.8001616,9,0,149,0
"581903",2020/09/29 06:50:23,54.8951816,11.8001616,9,0,149,0
"581904",2020/09/29 06:50:24,54.8951816,11.8001616,9,0,149,0
"581905",2020/09/29 06:50:25,54.8951816,11.8001616,9,0,149,0
"581906",2020/09/29 06:50:26,54.8951816,11.8001616,9,0,149,0
"581907",2020/09/29 06:50:27,54.8951816,11.8001616,9,0,149,0
"581908",2020/09/29 06:50:28,54.8951816,11.8001616,9,0,149,0
"581909",2020/09/29 06:50:29,54.8951816,11.8001616,9,0,149,0
"581910",2020/09/29 06:50:30,54.8951816,11.8001616,9,0,149,0
"581911",2020/09/29 06:50:31,54.8951816,11.8001616,9,0,149,0
"581912",2020/09/29 06:50:32,54.8951816,11.8001616,9,0,149,0
"581913",2020/09/29 06:50:33,54.8951816,11.8001616,9,0,149,0
"581914",2020/09/29 06:50:34,54.8951816,11.8001616,9,0,149,0
"581915",2020/09/29 06:50:35,54.8951816,11.8001616,9,0,149,0
"581916",2020/09/29 06:50:36,54.8951816,11.8001616,9,0,149,0
"581917",2020/09/29 06:50:37,54.8951816,11.8001616,9,0,149,0
"581918",2020/09/29 06:50:38,54.8951816,11.8001616,9,0,149,0
"581919",2020/09/29 06:50:39,54.8951816,11.8001616,9,0,149,0
"581920",2020/09/29 06:50:40,54.8951816,11.8001616,9,0,149,0
"581921",2020/09/29 06:50:41,54.8951816,11.8001616,9,0,149,0
"581922",2020/09/29 06:50:42,54.8951816,11.8001616,9,0,149,0
"581923",2020/09/29 06:50:43,54.8951816,11.8001616,9,0,149,0
"581924",2020/09/29 06:50:44,54.8951816,11.8001616,9,0,149,0
"581925",2020/09/29 06:50:45,54.8951816,11.8001616,9,0,149,0
"581926",2020/09/29 06:50:46,54.8951816,11.8001616,9,0,149,0
"581927",2020/09/29 06:50:47,54.8951816,11.8001616,9,0,149,0
"581928",2020/09/29 06:50:48,54.8951816,11.8001616,9,0,149,0
"581929",2020/09/29 06:50:49,54.8951816,11.8001616,9,0,149,0
"581930",2020/09/29 06:50:50,54.8951816,11.8001616,9,0,149,0
"581931",2020/09/29 06:50:51,54.8951816,11.8001616,9,0,149,0
"581932",2020/09/29 06:50:52,54.8951816,11.8001616,9,0,149,0
"581933",2020/09/29 06:50:53,54.89517,11.8001283,11,3.239742,219,0
"581934",2020/09/29 06:50:54,54.89517,11.8001266,11,2.159828,217,0
"581935",2020/09/29 06:50:55,54.8951816,11.80013,11,0,232,0
"581936",2020/09/29 06:50:56,54.8951783,11.8001333,10,0,212,0
"581937",2020/09/29 06:50:57,54.895175,11.8001283,10,0,222,0
"581938",2020/09/29 06:50:58,54.895175,11.8001283,10,0,222,0
"581939",2020/09/29 06:50:59,54.895175,11.8001283,10,0,222,0
"581940",2020/09/29 06:51:00,54.895175,11.8001283,10,0,222,0
"581941",2020/09/29 06:51:01,54.895175,11.8001283,10,0,222,0
"581942",2020/09/29 06:51:02,54.895175,11.8001283,10,0,222,0
"581943",2020/09/29 06:51:03,54.895175,11.8001283,10,0,222,0
"581944",2020/09/29 06:51:04,54.895175,11.8001283,10,0,222,0
"581945",2020/09/29 06:51:05,54.895175,11.8001283,10,0,222,0
"581946",2020/09/29 06:51:06,54.895175,11.8001283,10,0,222,0
"581947",2020/09/29 06:51:07,54.895175,11.8001283,10,0,222,0
"581948",2020/09/29 06:51:08,54.895175,11.8001283,10,0,222,0
"581949",2020/09/29 06:51:09,54.895175,11.8001283,10,0,222,0
"581950",2020/09/29 06:51:10,54.895175,11.8001283,10,0,222,0
"581951",2020/09/29 06:51:11,54.895175,11.8001283,10,0,222,0
"581952",2020/09/29 06:51:12,54.895175,11.8001283,10,0,222,0
"581953",2020/09/29 06:51:13,54.895175,11.8001283,10,0,222,0
"581954",2020/09/29 06:51:14,54.895175,11.8001283,10,0,222,0
"581955",2020/09/29 06:51:15,54.895175,11.8001283,10,0,222,0
"581956",2020/09/29 06:51:16,54.895175,11.8001283,10,0,222,0
"581957",2020/09/29 06:51:17,54.895175,11.8001283,10,0,222,0
"581958",2020/09/29 06:51:18,54.895175,11.8001283,10,0,222,0
"581959",2020/09/29 06:51:19,54.895175,11.8001283,10,0,222,0
"581960",2020/09/29 06:51:20,54.895175,11.8001283,10,0,222,0
"581961",2020/09/29 06:51:21,54.895175,11.8001283,10,0,222,0
"581962",2020/09/29 06:51:22,54.895175,11.8001283,10,0,222,0
"581963",2020/09/29 06:51:23,54.895175,11.8001283,10,0,222,0
"581964",2020/09/29 06:51:24,54.895175,11.8001283,10,0,222,0
"581965",2020/09/29 06:51:25,54.895175,11.8001283,10,0,222,0
"581966",2020/09/29 06:51:26,54.895175,11.8001283,10,0,222,0
"581967",2020/09/29 06:51:27,54.895175,11.8001283,10,0,222,0
"581968",2020/09/29 06:51:28,54.895175,11.8001283,10,0,222,0
"581969",2020/09/29 06:51:29,54.895175,11.8001283,10,0,222,0
"581970",2020/09/29 06:51:30,54.895175,11.8001283,10,0,222,0
"581971",2020/09/29 06:51:31,54.895175,11.8001283,10,0,222,0
"581972",2020/09/29 06:51:32,54.895175,11.8001283,10,0,222,0
"581973",2020/09/29 06:51:33,54.895175,11.8001283,10,0,222,0
"581974",2020/09/29 06:51:34,54.895175,11.8001283,10,0,222,0
"581975",2020/09/29 06:51:35,54.895175,11.8001283,10,0,222,0
"581976",2020/09/29 06:51:36,54.895175,11.8001283,10,0,222,0
"581977",2020/09/29 06:51:37,54.895175,11.8001283,10,0,222,0
"581979",2020/09/29 06:51:38,54.895175,11.8001283,10,0,222,0
"581980",2020/09/29 06:51:39,54.895175,11.8001283,10,0,222,0
"581981",2020/09/29 06:51:40,54.895175,11.8001283,10,0,222,0
"581982",2020/09/29 06:51:41,54.895175,11.8001283,10,0,222,0
"581983",2020/09/29 06:51:42,54.895175,11.8001283,10,0,222,0
"581984",2020/09/29 06:51:43,54.895175,11.8001283,10,0,222,0
"581985",2020/09/29 06:51:44,54.895175,11.8001283,10,0,222,0
"581986",2020/09/29 06:51:45,54.895175,11.8001283,10,0,222,0
"581987",2020/09/29 06:51:46,54.895175,11.8001283,10,0,222,0
"581988",2020/09/29 06:51:47,54.895175,11.8001283,10,0,222,0
"581989",2020/09/29 06:51:48,54.895175,11.8001283,10,0,222,0
"581990",2020/09/29 06:51:49,54.8952549,11.8002016,11,0.539957,22,0
"581991",2020/09/29 06:51:50,54.8952616,11.8001983,11,0,22,0
"581992",2020/09/29 06:51:51,54.895265,11.8001933,11,0,22,0
"581993",2020/09/29 06:51:52,54.8952616,11.8001983,11,0,22,0
"581994",2020/09/29 06:51:53,54.8952616,11.8001983,11,0,22,0
"581995",2020/09/29 06:51:54,54.8952616,11.8001983,11,0,22,0
"581996",2020/09/29 06:51:55,54.8952616,11.8001983,11,0,22,0
"581997",2020/09/29 06:51:56,54.8952616,11.8001983,11,0,22,0
"581998",2020/09/29 06:51:57,54.8952616,11.8001983,11,0,22,0
"581999",2020/09/29 06:51:58,54.8952616,11.8001983,11,0,22,0
"582000",2020/09/29 06:51:59,54.8952616,11.8001983,11,0,22,0
